strikePrice,expiryDate,PE,CE
24350,31-Jul-2025,"{'strikePrice': 24350, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE24350.00', 'openInterest': 2315, 'changeinOpenInterest': 498, 'pchangeinOpenInterest': 27.40781507980187, 'totalTradedVolume': 9032, 'impliedVolatility': 13.13, 'lastPrice': 15.25, 'change': -16.05, 'pChange': -51.2779552715655, 'totalBuyQuantity': 44625, 'totalSellQuantity': 21600, 'bidQty': 600, 'bidprice': 15, 'askQty': 1500, 'askPrice': 15.9, 'underlyingValue': 25095.65}","{'strikePrice': 24350, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE24350.00', 'openInterest': 27, 'changeinOpenInterest': 2, 'pchangeinOpenInterest': 8, 'totalTradedVolume': 6, 'impliedVolatility': 0, 'lastPrice': 749.35, 'change': -160.85000000000002, 'pChange': -17.671940232915844, 'totalBuyQuantity': 4425, 'totalSellQuantity': 5550, 'bidQty': 900, 'bidprice': 728.05, 'askQty': 1725, 'askPrice': 855.1, 'underlyingValue': 25095.65}"
24350,07-Aug-2025,"{'strikePrice': 24350, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE24350.00', 'openInterest': 309, 'changeinOpenInterest': 161, 'pchangeinOpenInterest': 108.78378378378379, 'totalTradedVolume': 474, 'impliedVolatility': 12.64, 'lastPrice': 32.15, 'change': -22.85, 'pChange': -41.54545454545455, 'totalBuyQuantity': 41775, 'totalSellQuantity': 8325, 'bidQty': 300, 'bidprice': 28.45, 'askQty': 300, 'askPrice': 37.15, 'underlyingValue': 25095.65}","{'strikePrice': 24350, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE24350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3450, 'totalSellQuantity': 3450, 'bidQty': 1725, 'bidprice': 678.45, 'askQty': 1725, 'askPrice': 985.55, 'underlyingValue': 25095.65}"
24350,14-Aug-2025,"{'strikePrice': 24350, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE24350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 12600, 'totalSellQuantity': 900, 'bidQty': 900, 'bidprice': 41.8, 'askQty': 900, 'askPrice': 89.75, 'underlyingValue': 25095.65}",
24350,21-Aug-2025,"{'strikePrice': 24350, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025PE24350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5550, 'totalSellQuantity': 0, 'bidQty': 1800, 'bidprice': 38.5, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
24350,28-Aug-2025,"{'strikePrice': 24350, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE24350.00', 'openInterest': 467, 'changeinOpenInterest': 37, 'pchangeinOpenInterest': 8.604651162790697, 'totalTradedVolume': 129, 'impliedVolatility': 12.67, 'lastPrice': 84.9, 'change': -31.69999999999999, 'pChange': -27.186963979416802, 'totalBuyQuantity': 6075, 'totalSellQuantity': 750, 'bidQty': 300, 'bidprice': 75.45, 'askQty': 450, 'askPrice': 93.45, 'underlyingValue': 25095.65}","{'strikePrice': 24350, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE24350.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 0, 'lastPrice': 817.8, 'change': -171.75, 'pChange': -17.35637410944369, 'totalBuyQuantity': 5325, 'totalSellQuantity': 5250, 'bidQty': 75, 'bidprice': 750.6, 'askQty': 1725, 'askPrice': 1035.3, 'underlyingValue': 25095.65}"
24350,25-Sep-2025,"{'strikePrice': 24350, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE24350.00', 'openInterest': 78, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 1.2987012987012987, 'totalTradedVolume': 8, 'impliedVolatility': 13.61, 'lastPrice': 160.5, 'change': -35.80000000000001, 'pChange': -18.237391747325525, 'totalBuyQuantity': 3600, 'totalSellQuantity': 3900, 'bidQty': 900, 'bidprice': 141.5, 'askQty': 900, 'askPrice': 184.9, 'underlyingValue': 25095.65}","{'strikePrice': 24350, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE24350.00', 'openInterest': 2, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 0, 'lastPrice': 1085.9, 'change': -238.94999999999982, 'pChange': -18.036004075933114, 'totalBuyQuantity': 1800, 'totalSellQuantity': 6150, 'bidQty': 1800, 'bidprice': 872.15, 'askQty': 1725, 'askPrice': 1268.7, 'underlyingValue': 25095.65}"
24400,24-Jul-2025,"{'strikePrice': 24400, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE24400.00', 'openInterest': 46426, 'changeinOpenInterest': 13509, 'pchangeinOpenInterest': 41.039584409271804, 'totalTradedVolume': 515361, 'impliedVolatility': 16.43, 'lastPrice': 3.6, 'change': -7.950000000000001, 'pChange': -68.83116883116884, 'totalBuyQuantity': 55275, 'totalSellQuantity': 170925, 'bidQty': 1125, 'bidprice': 3.55, 'askQty': 150, 'askPrice': 3.8, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE24400.00', 'openInterest': 323, 'changeinOpenInterest': 31, 'pchangeinOpenInterest': 10.616438356164384, 'totalTradedVolume': 1053, 'impliedVolatility': 15.67, 'lastPrice': 718.4, 'change': 90.5, 'pChange': 14.413123108775283, 'totalBuyQuantity': 18975, 'totalSellQuantity': 12000, 'bidQty': 150, 'bidprice': 719.8, 'askQty': 150, 'askPrice': 722.5, 'underlyingValue': 25095.65}"
24400,31-Jul-2025,"{'strikePrice': 24400, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE24400.00', 'openInterest': 15867, 'changeinOpenInterest': 3759, 'pchangeinOpenInterest': 31.045589692765112, 'totalTradedVolume': 55913, 'impliedVolatility': 12.9, 'lastPrice': 17.55, 'change': -17.8, 'pChange': -50.35360678925035, 'totalBuyQuantity': 48225, 'totalSellQuantity': 37275, 'bidQty': 75, 'bidprice': 17.05, 'askQty': 525, 'askPrice': 17.55, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE24400.00', 'openInterest': 453, 'changeinOpenInterest': -79, 'pchangeinOpenInterest': -14.849624060150376, 'totalTradedVolume': 375, 'impliedVolatility': 0, 'lastPrice': 750.3, 'change': 83.89999999999998, 'pChange': 12.590036014405758, 'totalBuyQuantity': 7650, 'totalSellQuantity': 6975, 'bidQty': 450, 'bidprice': 743.55, 'askQty': 375, 'askPrice': 762.1, 'underlyingValue': 25095.65}"
24400,07-Aug-2025,"{'strikePrice': 24400, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE24400.00', 'openInterest': 997, 'changeinOpenInterest': 582, 'pchangeinOpenInterest': 140.24096385542168, 'totalTradedVolume': 3293, 'impliedVolatility': 12.5, 'lastPrice': 36.2, 'change': -25.15, 'pChange': -40.99429502852485, 'totalBuyQuantity': 18150, 'totalSellQuantity': 6600, 'bidQty': 225, 'bidprice': 35.55, 'askQty': 300, 'askPrice': 39.8, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE24400.00', 'openInterest': 3, 'changeinOpenInterest': 2, 'pchangeinOpenInterest': 200, 'totalTradedVolume': 3, 'impliedVolatility': 0, 'lastPrice': 760, 'change': 52.39999999999998, 'pChange': 7.405313736574333, 'totalBuyQuantity': 4125, 'totalSellQuantity': 3450, 'bidQty': 300, 'bidprice': 782.45, 'askQty': 1725, 'askPrice': 946.9, 'underlyingValue': 25095.65}"
24400,14-Aug-2025,"{'strikePrice': 24400, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE24400.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 9900, 'totalSellQuantity': 3300, 'bidQty': 1800, 'bidprice': 40.55, 'askQty': 900, 'askPrice': 90.75, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE24400.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}"
24400,21-Aug-2025,"{'strikePrice': 24400, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025PE24400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1950, 'totalSellQuantity': 0, 'bidQty': 150, 'bidprice': 41.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
24400,28-Aug-2025,"{'strikePrice': 24400, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE24400.00', 'openInterest': 3655, 'changeinOpenInterest': 618, 'pchangeinOpenInterest': 20.34902864669081, 'totalTradedVolume': 3728, 'impliedVolatility': 12.61, 'lastPrice': 92.25, 'change': -32.75, 'pChange': -26.200000000000003, 'totalBuyQuantity': 8475, 'totalSellQuantity': 4875, 'bidQty': 75, 'bidprice': 92.2, 'askQty': 75, 'askPrice': 98.05, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE24400.00', 'openInterest': 124, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 0.8130081300813008, 'totalTradedVolume': 73, 'impliedVolatility': 0, 'lastPrice': 924.35, 'change': 59.450000000000045, 'pChange': 6.873627008902769, 'totalBuyQuantity': 5775, 'totalSellQuantity': 6600, 'bidQty': 75, 'bidprice': 913.15, 'askQty': 75, 'askPrice': 948.7, 'underlyingValue': 25095.65}"
24400,25-Sep-2025,"{'strikePrice': 24400, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE24400.00', 'openInterest': 2288, 'changeinOpenInterest': -1106, 'pchangeinOpenInterest': -32.58691809074838, 'totalTradedVolume': 2249, 'impliedVolatility': 13.5, 'lastPrice': 167.85, 'change': -39.400000000000006, 'pChange': -19.010856453558507, 'totalBuyQuantity': 4950, 'totalSellQuantity': 3075, 'bidQty': 300, 'bidprice': 158.55, 'askQty': 450, 'askPrice': 167.85, 'underlyingValue': 25095.65}","{'strikePrice': 24400, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE24400.00', 'openInterest': 15, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 5.17, 'lastPrice': 1136.35, 'change': 49.5, 'pChange': 4.554446335740903, 'totalBuyQuantity': 4500, 'totalSellQuantity': 7950, 'bidQty': 900, 'bidprice': 879.6, 'askQty': 900, 'askPrice': 1226.4, 'underlyingValue': 25095.65}"
